name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J072-T12-G024-U2-SC2-D5-0166;0,890720;1,400497;0,308493;0,337976;0,767489;0,913883;0,308493;0,164046;0,314378;0,284288;0,401334;31,664091;0,502720;0,351549;0,157075;1,332438;1,269239;3;234658,052189;22,285207;198463,533199;0,344492;194305,887074;1,232505;194275,919246;0,608881;188353,709784;1,352076
J072-T12-G024-U2-SC2-D5-0167;0,852729;1,336991;0,293274;0,323126;0,734607;0,874680;0,293274;0,157537;0,314455;0,284188;0,401357;30,329042;0,528566;0,408226;0,163744;1,831891;1,289244;2;197676,726023;25,099426;186961,187188;0,304053;180467,542564;1,277942;182195,751820;0,625064;176638,826952;1,420679
J072-T12-G024-U2-SC2-D5-0168;0,939417;1,477070;0,324509;0,356425;0,809364;0,963834;0,324509;0,173224;0,314396;0,284448;0,401156;33,385099;0,451683;0,332299;0,172332;0,990900;1,201995;3;259667,695164;17,705596;211091,283187;0,356964;203512,055079;1,278623;198245,607519;0,639630;191038,979838;1,890041
J072-T12-G024-U2-SC2-D5-0169;0,781972;1,231529;0,271499;0,296818;0,673935;0,802359;0,271499;0,143849;0,314511;0,284299;0,401190;27,745173;0,499656;0,368036;0,158931;0,676911;1,267489;3;156227,334165;32,159420;158856,227092;0,242144;154287,181587;1,322993;153706,211484;0,574886;152411,153258;1,587729
J072-T12-G024-U2-SC2-D5-0170;0,845077;1,328120;0,292060;0,320115;0,728288;0,866792;0,292060;0,155647;0,314464;0,284152;0,401384;30,023303;0,485163;0,396985;0,171777;6,177495;1,278035;2;168779,761635;25,579327;159593,643728;0,288435;154465,416087;1,258446;154896,343550;0,618976;151574,708740;0,861208
J072-T12-G024-U2-SC2-D5-0171;0,777083;1,218569;0,266905;0,294294;0,669466;0,797133;0,266905;0,143588;0,314316;0,284514;0,401170;27,615715;0,492377;0,341213;0,141518;1,514599;1,218102;3;165898,347228;30,610078;168554,926029;0,293273;162788,087237;1,320388;162578,410827;0,603936;161807,540655;1,665653
J072-T12-G024-U2-SC2-D5-0172;0,962697;1,510395;0,332798;0,364367;0,829652;0,987440;0,332798;0,177388;0,314421;0,284400;0,401179;34,161097;0,427169;0,397629;0,139351;0,707679;1,259600;2;199793,119200;16,269805;197985,910051;0,355215;174540,748277;1,497994;176157,813058;0,751817;167640,577494;3,405554
J072-T12-G024-U2-SC2-D5-0173;0,913332;1,433440;0,313721;0,346725;0,786493;0,936969;0,313721;0,168908;0,314276;0,284272;0,401452;32,578445;0,378937;0,377737;0,126283;1,652230;1,271763;3;233793,500725;19,223323;193544,322276;0,318593;187065,716372;1,191811;184099,444103;0,735279;177913,271574;2,132896
J072-T12-G024-U2-SC2-D5-0174;0,903589;1,415319;0,307902;0,342780;0,778061;0,927002;0,307902;0,167748;0,314342;0,284689;0,400970;32,127519;0,478379;0,396483;0,140936;1,228417;1,286588;3;218659,345576;21,057927;195554,206490;0,285335;188313,855039;1,205108;185965,195509;0,658423;177508,470029;2,812813
J072-T12-G024-U2-SC2-D5-0175;0,747676;1,173557;0,257481;0,283379;0,643937;0,766787;0,257481;0,137998;0,314178;0,284179;0,401644;26,697827;0,434154;0,409332;0,168030;0,710503;1,348235;2;171028,478985;32,317937;171380,362489;0,253694;170936,078305;1,364896;171564,236862;0,610003;167222,193792;1,195309
J072-T12-G024-U2-SC2-D5-0176;0,888009;1,394213;0,308222;0,336138;0,765462;0,910958;0,308222;0,163316;0,314422;0,284374;0,401204;31,479133;0,470270;0,298527;0,179381;1,458684;1,249551;3;236722,672307;21,575303;212470,529315;0,389564;205754,806137;1,226025;205667,407535;0,637237;198255,975490;1,343216
J072-T12-G024-U2-SC2-D5-0177;0,827827;1,301352;0,286929;0,313892;0,713184;0,849292;0,286929;0,152375;0,314295;0,284153;0,401552;29,501196;0,480716;0,406795;0,157569;0,992089;1,290549;2;192935,532717;26,262071;187562,063084;0,245405;183055,414566;1,325139;183491,224156;0,629182;179266,254703;2,452436
J072-T12-G024-U2-SC2-D5-0178;0,954021;1,496846;0,330824;0,360906;0,822342;0,978667;0,330824;0,175507;0,314474;0,284414;0,401113;33,819381;0,385956;0,288307;0,134002;0,802603;1,227376;2;260855,651935;16,328105;248154,541745;0,334464;232618,298712;1,367271;232949,839487;0,709693;224213,873525;3,828257
J072-T12-G024-U2-SC2-D5-0179;0,918786;1,442332;0,316105;0,348604;0,791312;0,942504;0,316105;0,169761;0,314380;0,284306;0,401314;32,738153;0,482483;0,333760;0,166240;1,817799;1,288262;2;239127,896616;23,388135;212571,247903;0,359791;205808,272387;1,300849;207661,430900;0,619168;197263,981379;2,968420
J072-T12-G024-U2-SC2-D5-0180;0,869940;1,367878;0,300128;0,330373;0,749277;0,892402;0,300128;0,160505;0,314281;0,284122;0,401596;31,035835;0,524088;0,368489;0,183382;74,609787;1,314465;1;205890,078026;27,389800;191840,648326;0,309292;204219,179013;1,342212;203921,493167;0,654194;180034,263561;1,171381
J072-T12-G024-U2-SC2-D5-0181;0,900260;1,414554;0,311162;0,341197;0,775784;0,923414;0,311162;0,165867;0,314507;0,284117;0,401376;31,992767;0,494800;0,314109;0,140875;1,584853;1,184406;3;209284,827669;21,609000;179294,177711;0,311313;173836,632506;1,235806;173703,910469;0,627205;168258,242310;1,909876
J072-T12-G024-U2-SC2-D5-0182;0,954417;1,498773;0,329816;0,361685;0,822412;0,979116;0,329816;0,175941;0,314509;0,284143;0,401348;33,900272;0,410937;0,473929;0,190145;0,683380;1,396696;2;216808,003832;15,931484;200884,027284;0,351684;172732,194871;1,344310;172780,631987;0,635418;165285,489068;2,705008
J072-T12-G024-U2-SC2-D5-0183;0,838347;1,317748;0,288702;0,318602;0,722106;0,860064;0,288702;0,154867;0,314426;0,284215;0,401360;29,847495;0,492702;0,428707;0,184060;1,728741;1,305924;2;168029,389667;28,513199;158628,018005;0,311212;152837,718068;1,271383;154745,663552;0,689389;150355,986257;1,821859
J072-T12-G024-U2-SC2-D5-0184;0,818067;1,284225;0,282816;0,310111;0,704885;0,839031;0,282816;0,150790;0,314348;0,284485;0,401167;29,069090;0,431164;0,389011;0,140299;0,995115;1,346504;2;188172,967498;27,776312;183901,024658;0,304490;178110,195094;1,286320;179862,668226;0,625154;175837,708184;1,947628
J072-T12-G024-U2-SC2-D5-0185;0,813018;1,276703;0,280496;0,308403;0,700315;0,834181;0,280496;0,150026;0,314236;0,284454;0,401310;28,946360;0,425966;0,310356;0,157685;1,232733;1,170358;2;211750,918005;26,221172;209778,795334;0,287054;203347,166360;1,210617;203697,313669;0,586714;200855,822447;1,581575
J072-T12-G024-U2-SC2-D5-0186;0,942720;1,481111;0,324684;0,357696;0,812175;0,967146;0,324684;0,174037;0,314459;0,284159;0,401382;33,524299;0,291265;0,338619;0,146043;0,459533;1,306982;3;274006,046279;17,344106;241018,334131;0,408039;227813,589065;1,275477;225757,852575;0,671453;215073,381114;1,688631
J072-T12-G024-U2-SC2-D5-0187;0,836229;1,313404;0,289811;0,316594;0,720635;0,857853;0,289811;0,153899;0,314304;0,284457;0,401239;29,702092;0,459578;0,307152;0,163859;0,765995;1,212347;2;185772,493658;26,830049;175043,394158;0,264291;169247,554810;1,214874;172009,219133;0,577207;166736,174880;2,539509
J072-T12-G024-U2-SC2-D5-0188;0,780680;1,224158;0,268483;0,295059;0,672850;0,800673;0,268483;0,144093;0,314511;0,284297;0,401191;27,662823;0,489831;0,275054;0,152922;1,002683;1,159991;2;164329,622403;29,492780;164930,825496;0,256849;160981,088632;1,258984;161618,915668;0,548535;159151,476561;1,386692
J072-T12-G024-U2-SC2-D5-0189;0,867604;1,362611;0,300939;0,328490;0,747714;0,889946;0,300939;0,159566;0,314346;0,284083;0,401571;30,853167;0,404205;0,452502;0,162602;0,876109;1,458492;3;194685,069657;23,752585;176993,691285;0,356082;172466,530449;1,283752;169548,944855;0,649396;165411,618007;1,849031
J072-T12-G024-U2-SC2-D5-0190;0,821654;1,289111;0,282513;0,311508;0,707729;0,842986;0,282513;0,151873;0,314362;0,284406;0,401232;29,225572;0,331082;0,529662;0,157739;0,642607;1,517395;2;142850,960259;28,583763;140823,761304;0,302842;134992,788112;1,452291;138151,925386;0,615410;133044,875283;2,316727
J072-T12-G024-U2-SC2-D5-0191;0,912280;1,433203;0,316137;0,345852;0,786026;0,935819;0,316137;0,167926;0,314214;0,284443;0,401343;32,471424;0,510127;0,330155;0,138317;4,846542;1,224474;2;241413,307573;20,582771;212458,823110;0,339594;206250,133759;1,170062;207872,463050;0,599542;199318,224066;1,802094
J072-T12-G024-U2-SC2-D5-0192;0,881428;1,384483;0,303905;0,334500;0,759100;0,904170;0,303905;0,162660;0,314337;0,284144;0,401519;31,468039;0,487442;0,384496;0,177318;1,258612;1,297599;3;195342,278127;23,458516;173913,828710;0,335952;168967,239865;1,274604;168432,697936;0,641519;163037,875756;1,393835
J072-T12-G024-U2-SC2-D5-0193;0,778778;1,224772;0,270415;0,295529;0,671076;0,798891;0,270415;0,143259;0,314212;0,284430;0,401358;27,695504;0,524946;0,296018;0,185728;1,042512;1,258205;2;195665,599267;28,086228;196916,011570;0,227759;192734,371604;1,215054;192853,027190;0,544240;190621,634572;1,068722
J072-T12-G024-U2-SC2-D5-0194;0,938983;1,475777;0,324293;0,356325;0,808908;0,963382;0,324293;0,173161;0,314298;0,284341;0,401361;33,419164;0,346457;0,317882;0,189691;0,525536;1,259754;3;224507,096194;18,286336;197564,540929;0,346740;192005,379036;1,314233;189230,021277;0,659728;180602,869575;2,845852
J072-T12-G024-U2-SC2-D5-0195;0,853803;1,341989;0,296291;0,323863;0,735838;0,875999;0,296291;0,157164;0,314497;0,284422;0,401082;30,273457;0,424973;0,378781;0,146641;1,299086;1,253026;2;196305,204817;24,604103;181384,324986;0,298195;177064,810485;1,186313;177150,561132;0,624136;172399,518824;2,769426
J072-T12-G024-U2-SC2-D5-0196;0,877944;1,375814;0,299796;0,333068;0,755959;0,900522;0,299796;0,162785;0,314341;0,284454;0,401205;31,279135;0,491624;0,321524;0,192296;1,540107;1,169356;2;200368,581039;24,169995;180175,432974;0,387171;173747,052989;1,198031;174425,629174;0,582242;168897,703740;1,409203
J072-T12-G024-U2-SC2-D5-0197;0,890118;1,397651;0,306510;0,337427;0,766825;0,913000;0,306510;0,164331;0,314268;0,284379;0,401353;31,664468;0,413900;0,403378;0,175033;1,133117;1,402382;2;212467,753819;23,343886;188185,687827;0,381651;176362,772736;1,189060;177260,862421;0,598287;170656,174475;1,833065
J072-T12-G024-U2-SC2-D5-0198;0,955945;1,501575;0,329649;0,362613;0,823655;0,980682;0,329649;0,176416;0,314569;0,284127;0,401303;33,957470;0,422582;0,389548;0,147393;0,795258;1,299690;3;228010,898433;17,456282;210942,270168;0,409403;191992,570512;1,388143;190277,408846;0,677014;181434,109024;1,858398
J072-T12-G024-U2-SC2-D5-0199;0,943132;1,481985;0,325989;0,357492;0,812654;0,967570;0,325989;0,173775;0,314357;0,284383;0,401261;33,524465;0,415628;0,406373;0,125791;0,670791;1,457845;2;236776,479794;19,007724;205070,793502;0,428470;197094,279174;1,264088;197568,136732;0,724405;186712,574291;1,306057
J072-T12-G024-U2-SC2-D5-0200;0,873266;1,371532;0,300267;0,331597;0,751990;0,895769;0,300267;0,161406;0,314280;0,284368;0,401352;31,157508;0,541505;0,344669;0,136418;1,106195;1,338112;3;214323,896151;25,004507;196347,111008;0,359428;189242,924647;1,402685;187373,862940;0,621186;183095,471153;1,918678
J072-T12-G024-U2-SC2-D6-0001;0,805857;0,985115;0,613359;0,125140;0,731222;0,805857;0,613359;0,054311;0,299736;0,316743;0,383521;26,176307;0,361697;0,364978;0,165376;0,637162;1,434442;0;119300,124491;46,514939;130369,055039;0,077256;120103,811361;1,477449;119702,116836;0,628090;119235,851621;1,142216
J072-T12-G024-U2-SC2-D6-0002;0,741452;0,913937;0,536568;0,122302;0,661892;0,741452;0,536568;0,057149;0,291996;0,317576;0,390429;27,840137;0,564834;0,379264;0,243702;0,851088;1,490673;0;141095,775581;52,661553;153202,645312;0,085178;141582,999194;1,635592;141725,085877;0,683742;140886,086682;1,002060
J072-T12-G024-U2-SC2-D6-0003;0,816693;0,972684;0,619472;0,108935;0,753553;0,816693;0,619472;0,054447;0,308444;0,319799;0,371757;20,398088;0,428211;0,435646;0,159333;0,492557;1,530377;0;115828,398206;51,780998;130218,656297;0,089016;116119,124885;1,660950;116229,268131;0,801970;115868,107865;1,039175
J072-T12-G024-U2-SC2-D6-0004;0,806736;0,948257;0,659112;0,094371;0,772101;0,813139;0,663682;0,040493;0,324193;0,321607;0,354200;9,738256;0,398110;0,414350;0,202742;0,916852;1,486228;0;126007,503725;47,124988;137540,904396;0,104440;126575,399624;1,532552;126442,273921;0,637154;125755,049257;1,136240
J072-T12-G024-U2-SC2-D6-0005;0,711195;0,841376;0,571245;0,090541;0,658640;0,711195;0,571245;0,039463;0,308663;0,316971;0,374367;18,267266;0,326363;0,348198;0,188040;0,523395;1,328126;0;137103,600377;51,450664;149098,006732;0,083597;137493,784625;1,753392;137625,670119;0,677003;136946,161260;1,006643
J072-T12-G024-U2-SC2-D6-0006;0,791083;0,911292;0,658121;0,086737;0,735638;0,791083;0,664186;0,037235;0,303926;0,327724;0,368350;19,892011;0,414361;0,429012;0,204462;0,851963;1,451930;0;115728,173598;54,484252;126068,577852;0,097140;115887,777551;1,669793;115995,765674;0,727009;115812,437649;1,015379
J072-T12-G024-U2-SC2-D6-0007;0,664258;0,714786;0,569025;0,042504;0,661111;0,678153;0,642615;0,010214;0,338178;0,320556;0,341266;1,224641;0,450183;0,351656;0,190890;0,982841;1,259809;0;134356,171018;46,193075;146493,938011;0,084006;134917,255452;1,662318;134927,645483;0,772090;134257,726389;1,032215
J072-T12-G024-U2-SC2-D6-0008;0,913022;1,107848;0,715673;0,137016;0,830796;0,913022;0,715673;0,057136;0,300015;0,317100;0,382885;29,397113;0,401389;0,302991;0,190370;0,804493;1,233985;2;163189,898008;29,127116;179255,902027;0,129565;162101,738510;1,326441;162519,102975;0,529374;159953,423594;1,339846
J072-T12-G024-U2-SC2-D6-0009;0,897216;1,071225;0,718633;0,117511;0,825639;0,897216;0,718633;0,051579;0,302212;0,323824;0,373963;25,019988;0,384969;0,398293;0,144719;0,702060;1,412926;3;149301,766189;29,603456;168201,746802;0,122469;149441,695391;1,223055;148992,710769;0,555096;146738,927898;1,285076
J072-T12-G024-U2-SC2-D6-0010;0,822189;1,002701;0,629614;0,116638;0,755713;0,822189;0,629614;0,053069;0,306433;0,315667;0,377900;22,506947;0,409608;0,324063;0,151706;0,736130;1,402395;0;142956,416276;43,336347;156094,034614;0,088871;143710,364524;1,642931;144056,986618;0,633812;142959,642424;1,018820
J072-T12-G024-U2-SC2-D6-0011;0,705195;0,827274;0,569391;0,091421;0,652893;0,705195;0,578328;0,036723;0,307059;0,318275;0,374666;18,771949;0,368401;0,344114;0,206159;0,565332;1,319181;0;138853,034582;50,068200;151392,251594;0,088504;139372,051712;1,453369;139489,979308;0,593888;138954,597590;1,158596
J072-T12-G024-U2-SC2-D6-0012;0,843396;0,997155;0,657052;0,112813;0,771277;0,843396;0,657052;0,053039;0,298361;0,327588;0,374052;24,802078;0,460638;0,449397;0,186918;1,053968;1,429149;0;120887,394129;48,666509;131735,438722;0,089134;121083,828065;1,589073;121301,569286;0,677361;120544,156211;0,898813
J072-T12-G024-U2-SC2-D6-0013;0,822825;0,990352;0,607646;0,133712;0,729397;0,822825;0,607646;0,063436;0,284886;0,325423;0,389691;33,070965;0,450559;0,410677;0,230347;0,554111;1,331341;0;135544,428622;41,488447;147547,273948;0,086188;135882,262266;1,456541;135595,200940;0,588312;135387,474784;1,021967
J072-T12-G024-U2-SC2-D6-0014;0,824266;0,963089;0,640724;0,101747;0,762698;0,824266;0,640724;0,049746;0,309757;0,317397;0,372846;20,718505;0,341780;0,295304;0,224012;2,762852;1,354587;0;164166,617291;46,567446;176459,721667;0,079700;164879,710942;1,468525;164975,196505;0,618464;163815,107044;0,913952
J072-T12-G024-U2-SC2-D6-0015;0,779845;0,908286;0,622708;0,095507;0,730592;0,779845;0,629362;0,041162;0,313653;0,320782;0,365565;16,585271;0,387962;0,418465;0,189108;0,537668;1,258130;0;127845,234604;48,943029;139380,169326;0,087913;128444,076610;1,567940;128449,451620;0,693351;127835,398001;0,949232
J072-T12-G024-U2-SC2-D6-0016;0,695679;0,771962;0,588690;0,056678;0,674777;0,697270;0,645668;0,016375;0,325280;0,321355;0,353365;7,732018;0,482094;0,277010;0,224637;0,812580;1,264939;0;161346,238175;48,173961;173961,641902;0,087378;162058,607693;1,416545;161923,806042;0,937441;161393,077625;0,616640
J072-T12-G024-U2-SC2-D6-0017;0,860953;0,988690;0,691175;0,095008;0,814165;0,860953;0,730605;0,037131;0,317355;0,318284;0,364360;16,190840;0,407359;0,391319;0,160540;0,873568;1,437479;2;141718,280487;44,612386;155332,143059;0,084690;141709,466178;1,429385;141750,254944;0,657289;141184,427642;1,142332
J072-T12-G024-U2-SC2-D6-0018;0,717787;0,825219;0,601264;0,071081;0,680962;0,717787;0,601264;0,031769;0,318851;0,319038;0,362111;12,272805;0,431816;0,380395;0,190719;0,610387;1,446230;0;140520,135176;49,855100;154629,694728;0,085036;141240,487758;1,567733;141276,611222;0,682544;140418,051524;1,019762
J072-T12-G024-U2-SC2-D6-0019;0,889405;1,064966;0,676495;0,125588;0,799870;0,889405;0,676495;0,061098;0,291972;0,322683;0,385345;31,687275;0,503314;0,449916;0,180095;0,682297;1,383095;3;140863,135921;38,855570;156984,241444;0,133066;141177,137651;1,331760;140753,758811;0,683254;140403,414837;1,410078
J072-T12-G024-U2-SC2-D6-0020;0,785597;0,943081;0,598243;0,119074;0,700995;0,785597;0,598243;0,054866;0,285007;0,324390;0,390603;30,654908;0,343469;0,420979;0,177530;0,558658;1,448656;3;149178,791349;51,418317;164756,090624;0,082825;149036,629440;1,851781;148889,503000;0,735091;148590,681156;0,982567
J072-T12-G024-U2-SC2-D6-0021;0,794888;0,962385;0,632618;0,110398;0,734133;0,794888;0,636892;0,044357;0,306603;0,314464;0,378933;21,618250;0,435818;0,430325;0,176571;0,756700;1,524716;0;137255,168888;45,941963;148649,022819;0,111536;137532,997389;1,447416;137418,561373;0,609175;136744,131803;1,670376
J072-T12-G024-U2-SC2-D6-0022;0,860645;1,025173;0,683231;0,112430;0,792897;0,860645;0,683231;0,050384;0,304322;0,321508;0,374170;23,391748;0,455703;0,405708;0,201949;0,748288;1,323314;0;137874,146606;42,215722;153599,519890;0,088388;138303,883262;1,420061;138280,031297;0,612427;137701,674590;0,984798
J072-T12-G024-U2-SC2-D6-0023;0,933951;1,123385;0,729385;0,132263;0,862012;0,933951;0,736623;0,055846;0,304611;0,322047;0,373342;24,609929;0,376472;0,352704;0,160253;0,562784;1,291460;2;156542,883798;23,075264;168890,105202;0,137650;153872,859491;1,222614;154604,408007;0,489250;151597,592382;1,569963
J072-T12-G024-U2-SC2-D6-0024;0,794281;0,953716;0,612709;0,113706;0,731928;0,794450;0,616249;0,049697;0,306158;0,319871;0,373970;21,003423;0,437743;0,362907;0,164677;0,898631;1,291289;0;121509,154539;43,926803;133019,877176;0,094028;122107,720028;1,421765;122149,796148;0,579049;121511,584069;1,112740
J072-T12-G024-U2-SC2-D6-0025;0,695339;0,844232;0,527814;0,100390;0,657810;0,701310;0,556923;0,039022;0,319257;0,317082;0,363661;11,544472;0,421793;0,394841;0,184382;0,582404;1,378237;0;121283,780841;49,024751;135157,089910;0,077856;122048,619610;1,611922;122117,070979;0,653343;121295,424875;0,868227
J072-T12-G024-U2-SC2-D6-0026;0,852416;0,976061;0,693137;0,085377;0,813771;0,852416;0,741657;0,030994;0,320998;0,316985;0,362017;13,711675;0,365453;0,428795;0,170368;0,925501;1,448974;0;121686,138053;36,463862;132120,515932;0,091419;122262,426067;1,504599;121997,046512;0,585578;121173,506395;1,014830
J072-T12-G024-U2-SC2-D6-0027;0,732732;0,833762;0,593784;0,080060;0,694814;0,733659;0,630061;0,029398;0,316878;0,321179;0,361943;13,334130;0,352044;0,441139;0,218754;0,537441;1,425033;0;123989,433886;46,430622;135604,929029;0,096450;124164,061436;1,478754;124360,081257;0,599342;123716,750019;1,011833
J072-T12-G024-U2-SC2-D6-0028;0,906083;1,110902;0,635096;0,143803;0,809290;0,906083;0,635096;0,073929;0,293192;0,318241;0,388567;32,918712;0,374659;0,396786;0,201851;0,917562;1,497761;2;139609,834627;28,896474;156159,626754;0,159824;137505,661954;1,258740;138429,624410;0,551648;136899,360977;1,513670
J072-T12-G024-U2-SC2-D6-0029;0,817978;0,995238;0,620865;0,116740;0,740516;0,817978;0,620865;0,056896;0,294821;0,324829;0,380351;26,508076;0,398490;0,384026;0,182916;0,630312;1,303838;0;141756,820737;42,379100;154209,605489;0,094037;142425,916229;1,450698;142162,075468;0,571628;141488,276373;1,081524
J072-T12-G024-U2-SC2-D6-0030;0,759109;0,882083;0,595474;0,086167;0,727296;0,761924;0,635916;0,034312;0,326067;0,316910;0,357024;9,835251;0,404762;0,376958;0,233914;1,135123;1,312581;0;123198,787090;42,771599;135145,685810;0,092300;123926,131258;1,501488;123903,496853;0,639041;122907,223555;0,834225
J072-T12-G024-U2-SC2-D6-0031;0,763524;0,885829;0,619285;0,093718;0,699166;0,763524;0,619285;0,041669;0,298666;0,322320;0,379014;23,426424;0,410074;0,341978;0,185994;0,530102;1,250914;0;143360,337323;44,598782;155155,201355;0,089476;143518,470635;1,430252;143645,697662;0,616667;143787,639679;0,614630
J072-T12-G024-U2-SC2-D6-0032;0,805314;0,952917;0,611735;0,104939;0,745728;0,805314;0,611735;0,051876;0,310387;0,318392;0,371221;19,477705;0,449865;0,451078;0,192379;1,033539;1,424145;0;138417,958670;42,940996;153541,626166;0,096626;139137,778517;1,418337;138784,758593;0,605585;138184,048922;1,075020
J072-T12-G024-U2-SC2-D6-0033;0,911651;1,047582;0,723664;0,094705;0,881614;0,914438;0,800612;0,031705;0,328355;0,315481;0,356164;10,294804;0,327646;0,393269;0,212987;0,645932;1,333413;0;139198,481145;28,063615;151064,969741;0,095820;139748,955529;1,186127;140218,654763;0,492302;138131,459965;1,322296
J072-T12-G024-U2-SC2-D6-0034;0,761382;0,872010;0,627406;0,079691;0,723509;0,761564;0,641398;0,033184;0,320198;0,318032;0,361770;12,669198;0,344848;0,400974;0,178880;1,485340;1,381029;0;141573,442284;43,133888;155742,869043;0,097107;142130,581339;1,398947;142406,655367;0,556216;141442,391834;0,766394
J072-T12-G024-U2-SC2-D6-0035;0,769220;0,864481;0,638945;0,071675;0,732726;0,769220;0,677330;0,025872;0,315623;0,323065;0,361312;13,401905;0,475200;0,390726;0,140900;0,871291;1,396610;0;141524,793826;46,324615;153035,669058;0,094661;141941,709556;1,478407;142162,219670;0,600588;141924,894449;0,979937
J072-T12-G024-U2-SC2-D6-0036;0,721816;0,862851;0,556284;0,099071;0,671186;0,722454;0,556284;0,045109;0,313602;0,315581;0,370816;16,554452;0,368292;0,383343;0,211313;0,441244;1,350168;0;120463,754756;45,577743;132316,800296;0,107594;121034,065005;1,454726;121339,882568;0,582517;120666,976343;1,042635
J072-T12-G024-U2-SC2-D6-0037;0,724638;0,867530;0,564949;0,096841;0,670981;0,724660;0,564949;0,043589;0,309462;0,316575;0,373964;18,103413;0,446508;0,382285;0,152110;0,725146;1,364267;2;148529,203552;46,718339;164187,391591;0,082663;148364,324815;1,581336;148645,279879;0,633133;147894,806925;1,143599
J072-T12-G024-U2-SC2-D6-0038;0,826724;0,979789;0,651745;0,113508;0,759140;0,826724;0,651745;0,048528;0,301326;0,321723;0,376951;24,005770;0,454528;0,383258;0,198314;0,871873;1,270236;0;128052,810685;42,578054;139708,314194;0,092996;128295,159046;1,390304;128234,762412;0,647890;127792,666845;1,051580
J072-T12-G024-U2-SC2-D6-0039;0,971446;1,152098;0,736000;0,139651;0,875172;0,971446;0,736000;0,067601;0,292463;0,325280;0,382257;33,671491;0,325098;0,332983;0,226870;0,690832;1,286209;2;154691,165636;22,341408;171962,336891;0,392426;150696,550252;1,408501;151550,468800;0,643946;148991,060612;1,903664
J072-T12-G024-U2-SC2-D6-0040;0,800803;0,972414;0,610695;0,121197;0,728715;0,800803;0,610695;0,053160;0,299770;0,318886;0,381344;25,126803;0,496414;0,479667;0,178430;0,697636;1,501190;0;138609,901522;45,384761;153542,370742;0,090850;138888,324591;1,639938;138734,864081;0,704005;138239,676189;1,041630
J072-T12-G024-U2-SC2-D6-0041;0,888947;1,051724;0,720439;0,104002;0,843836;0,892075;0,744191;0,040987;0,318969;0,319950;0,361081;14,669281;0,410219;0,295106;0,123745;0,600906;1,204872;0;155156,041300;32,465409;168973,112504;0,104950;155603,674269;1,313275;155999,880416;0,522384;154754,715721;0,957876
J072-T12-G024-U2-SC2-D6-0042;0,868101;1,008834;0,704205;0,111182;0,789541;0,868101;0,704205;0,048629;0,296004;0,321342;0,382654;29,103808;0,419657;0,424769;0,186510;0,636521;1,361512;2;147980,281143;40,972795;161957,862196;0,113368;147762,785257;1,578025;147922,445221;0,654346;147139,380279;1,145443
J072-T12-G024-U2-SC2-D6-0043;0,800677;0,950018;0,623785;0,099849;0,771587;0,806410;0,658336;0,040619;0,331841;0,313037;0,355122;7,974024;0,432856;0,312485;0,196533;0,556684;1,339621;0;163391,440747;41,534546;175203,579844;0,085342;164276,721838;1,329916;163992,389258;0,553276;162912,063650;1,002739
J072-T12-G024-U2-SC2-D6-0044;0,740591;0,934758;0,563371;0,117720;0,681188;0,742371;0,567092;0,048993;0,306288;0,315753;0,377959;19,923448;0,499658;0,295806;0,202838;1,159773;1,239761;0;156345,759554;41,970789;167426,668201;0,112275;156816,245304;1,374998;156875,612210;0,569449;155908,908364;1,047600
J072-T12-G024-U2-SC2-D6-0045;0,790393;0,890381;0,683384;0,076050;0,743581;0,790393;0,683384;0,030609;0,310817;0,322066;0,367117;17,302540;0,365868;0,431541;0,223901;0,465095;1,371400;0;115905,522823;43,317135;124613,028086;0,121531;116212,491375;1,434819;116049,274374;0,575916;115828,086631;0,999481
J072-T12-G024-U2-SC2-D6-0046;0,707453;0,825832;0,567740;0,081046;0,671474;0,709374;0,596142;0,031479;0,319490;0,317755;0,362755;11,983236;0,371433;0,311524;0,197529;0,440116;1,312154;0;124177,893661;43,917991;134787,834879;0,085378;124741,293091;1,360040;124697,965799;0,569277;124673,527696;0,573687
J072-T12-G024-U2-SC2-D6-0047;0,744414;0,876057;0,573443;0,096755;0,689364;0,744414;0,573443;0,046688;0,309086;0,320679;0,370235;18,092618;0,411211;0,370753;0,209707;0,624810;1,407399;0;157603,327423;45,733309;168696,953858;0,088065;158084,651464;1,459463;158159,178143;0,612680;157670,224247;1,028704
J072-T12-G024-U2-SC2-D6-0048;0,840444;1,051540;0,585270;0,150108;0,747291;0,840444;0,585270;0,071956;0,293006;0,317057;0,389937;31,437970;0,412393;0,500392;0,141664;0,979106;1,454117;0;131654,545669;41,050671;147503,815878;0,131998;132907,003353;1,301494;132693,784774;0,582385;131093,680384;1,536657
J072-T12-G024-U2-SC2-D6-0049;0,803934;0,961315;0,626287;0,123354;0,715870;0,803934;0,626287;0,055008;0,284776;0,324310;0,390915;32,376760;0,520731;0,470724;0,230379;0,777501;1,388054;2;125194,411666;44,183694;134285,386060;0,091225;125106,670548;1,384224;125114,112938;0,581846;124687,774405;0,957909
