name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J108-T18-G036-U2-SC2-D2-0002;0,942153;1,524026;0,360978;0,354795;0,651385;0,942153;0,360978;0,177635;0,188097;0,333531;0,478372;102,578100;0,405194;0,390670;0,132777;0,800132;1,241669;2;665278,895643;344,363286;640458,949829;0,960791;556014,822233;8,020638;589168,302454;5,069741;493103,519022;16,963644
J108-T18-G036-U2-SC2-D2-0003;0,881377;1,420422;0,347037;0,326855;0,614106;0,881377;0,347037;0,162560;0,190936;0,332397;0,476667;94,496990;0,412696;0,393272;0,120346;1,157942;1,348516;3;570480,038634;376,380152;579044,182460;0,807672;478132,336533;7,456979;464906,182715;3,804105;419153,165678;9,567013
J108-T18-G036-U2-SC2-D2-0004;0,858336;1,383012;0,342939;0,317208;0,599195;0,858336;0,342939;0,157319;0,191340;0,332255;0,476406;91,708617;0,441701;0,332956;0,106875;0,882482;1,212759;3;580869,275693;412,482020;603317,777709;0,787893;539028,550785;7,811192;536345,173429;3,878853;484600,976634;6,028204
J108-T18-G036-U2-SC2-D2-0005;0,848638;1,364306;0,329229;0,315014;0,590051;0,848638;0,329229;0,158495;0,190086;0,333885;0,476029;91,075526;0,315324;0,372055;0,126511;0,519450;1,289919;2;526330,721409;426,688510;535421,780348;0,784244;489167,310630;7,649561;489283,417122;3,739598;447894,873331;6,044975
J108-T18-G036-U2-SC2-D2-0006;0,932212;1,516846;0,345124;0,358158;0,638579;0,932212;0,345124;0,179519;0,184816;0,333986;0,481198;103,549889;0,405052;0,357346;0,136812;1,795597;1,305187;3;750478,295054;361,599354;797830,663994;0,990506;669048,814528;7,853266;654732,715931;5,008120;564342,384497;10,558195
J108-T18-G036-U2-SC2-D2-0007;0,783905;1,250504;0,314642;0,285544;0,549748;0,783905;0,314642;0,143228;0,192853;0,333442;0,473705;82,555470;0,454670;0,382901;0,151663;0,485616;1,245201;2;385506,982776;498,536953;392431,090164;0,598019;360513,290336;8,328971;364636,401945;3,299123;356344,403657;5,614841
J108-T18-G036-U2-SC2-D2-0008;0,821302;1,329545;0,314856;0,310773;0,567220;0,821302;0,314856;0,154488;0,187833;0,332509;0,479658;89,848857;0,433944;0,435369;0,144415;1,053024;1,392530;2;417889,312074;446,269512;415310,241946;0,865391;375908,353094;7,034232;378318,263783;3,215806;358448,402904;9,047855
J108-T18-G036-U2-SC2-D2-0009;0,853170;1,382689;0,317343;0,325149;0,586432;0,853170;0,317343;0,163284;0,186119;0,333780;0,480101;94,005575;0,428460;0,369929;0,131307;1,030855;1,257661;3;507173,072617;410,969179;542698,120945;0,808020;469022,103081;7,678068;465488,515500;3,800681;423416,363779;7,105906
J108-T18-G036-U2-SC2-D2-0010;0,929682;1,479562;0,369056;0,338951;0,651130;0,929682;0,369056;0,171124;0,192183;0,334493;0,473323;97,993706;0,379701;0,375215;0,135370;0,676932;1,283402;3;753809,485721;323,601693;790534,019175;0,913533;632364,979303;8,140519;631966,742854;4,870685;529910,583879;6,286184
J108-T18-G036-U2-SC2-D3-0001;0,497283;0,977045;0,101413;0,279039;0,730148;0,977045;0,497283;0,148334;0,556225;0,321584;0,122191;-80,407822;0,427485;0,385550;0,181410;0,986207;1,296595;0;189293,348376;390,804942;205486,019997;0,296385;189503,476658;6,383944;190109,542418;1,654346;189377,176001;3,037434
J108-T18-G036-U2-SC2-D3-0002;0,480897;0,903610;0,130670;0,244210;0,685265;0,903610;0,480897;0,130930;0,535668;0,320391;0,143941;-70,357529;0,468270;0,361791;0,248953;0,572820;1,345752;0;187337,889392;400,926973;203670,191501;0,273532;187642,922830;6,371249;188529,714627;1,633559;186698,210759;2,827335
J108-T18-G036-U2-SC2-D3-0003;0,527267;0,996182;0,130018;0,274464;0,755900;0,996182;0,527267;0,144940;0,539719;0,322756;0,137525;-79,145706;0,400399;0,434959;0,176865;0,930977;1,389545;0;189652,055089;364,965944;205893,461601;0,298094;189688,910542;6,201708;190490,006717;1,665587;189731,768768;4,186331
J108-T18-G036-U2-SC2-D3-0004;0,471037;0,956207;0,085928;0,280073;0,705548;0,956207;0,471037;0,150788;0,571260;0,317076;0,111664;-80,576533;0,478945;0,367951;0,208356;1,388968;1,303459;0;180815,613829;376,581285;195700,937803;0,321422;181041,792471;6,415966;181655,633183;1,684988;180844,693826;3,001625
J108-T18-G036-U2-SC2-D3-0005;0,508501;0,987952;0,115322;0,279579;0,741782;0,987952;0,508501;0,148723;0,552417;0,320474;0,127109;-80,515634;0,506230;0,350889;0,177203;1,743348;1,390993;2;217569,256722;362,099911;237762,462858;0,307462;217544,536405;6,371825;218491,382289;1,680375;217146,787569;5,398504
J108-T18-G036-U2-SC2-D3-0006;0,472249;0,922401;0,103375;0,262008;0,691003;0,922401;0,472249;0,139602;0,554417;0,319753;0,125830;-75,461983;0,408214;0,381614;0,217336;0,543953;1,251654;0;194592,296870;401,051785;208985,296491;0,308409;194939,230352;6,415947;196022,013662;1,868140;194841,957789;3,227919
J108-T18-G036-U2-SC2-D3-0007;0,503849;0,997070;0,108615;0,284922;0,742037;0,997070;0,503849;0,152500;0,558456;0,320274;0,121271;-82,024862;0,460595;0,367363;0,215973;1,097629;1,235390;0;185759,682660;313,371833;197982,018457;0,311678;185956,702817;6,234817;186685,860991;1,595181;185350,204022;3,158335
J108-T18-G036-U2-SC2-D3-0008;0,498700;0,991489;0,099808;0,286507;0,737978;0,991489;0,498700;0,152855;0,562426;0,319316;0,118258;-82,497237;0,503877;0,370468;0,231859;2,814240;1,337055;0;194408,210674;345,472633;210452,171451;0,325081;206633,066611;6,396938;207275,842982;1,684200;194208,497583;7,009201
J108-T18-G036-U2-SC2-D3-0009;0,485259;0,949020;0,112669;0,265757;0,708132;0,949020;0,485259;0,143569;0,552044;0,318054;0,129902;-76,506154;0,464120;0,384612;0,223428;0,921317;1,248766;0;202978,725641;385,331507;217921,872940;0,314368;203379,959727;6,450568;204106,239588;1,703207;202809,309429;3,458164
J108-T18-G036-U2-SC2-D3-0010;0,514729;0,999309;0,110123;0,284572;0,751671;0,999309;0,514729;0,150184;0,552604;0,322780;0,124617;-82,027776;0,446087;0,407887;0,189332;0,719289;1,390573;2;188764,385978;347,302456;203941,417252;0,342144;188661,787944;6,220362;189221,444159;1,646228;188544,479764;4,452641
J108-T18-G036-U2-SC2-D4-0001;0,953273;0,962763;0,949449;0,003301;0,953465;0,955294;0,950719;0,001090;0,333538;0,333328;0,333133;-0,132124;0,426463;0,302157;0,214669;0,930594;1,211649;2;406501,598568;447,959893;406054,992550;0,422342;405545,499557;5,449562;405733,216803;1,666781;404965,728628;4,930412
J108-T18-G036-U2-SC2-D4-0002;0,856881;0,861757;0,852625;0,002441;0,856442;0,857293;0,854913;0,000593;0,333189;0,333799;0,333013;0,099718;0,522288;0,434701;0,209933;1,096161;1,351542;2;326169,129862;607,151115;324788,090027;0,470209;324197,480284;6,364042;324443,103245;2,184414;325080,166126;4,548510
J108-T18-G036-U2-SC2-D4-0003;0,871589;0,878726;0,865047;0,003379;0,871041;0,873463;0,869613;0,000899;0,332577;0,333446;0,333977;0,274004;0,461095;0,411869;0,215927;0,834755;1,460228;2;351230,965514;623,275591;350371,780298;0,501419;349661,034449;6,619263;349802,383381;2,102309;349617,232862;3,192822
J108-T18-G036-U2-SC2-D4-0004;0,906962;0,915485;0,899678;0,004182;0,907362;0,910629;0,905749;0,000973;0,333562;0,333301;0,333137;-0,140740;0,494350;0,311999;0,165756;5,286765;1,356328;1;430455,388493;560,916207;429256,022892;0,504155;439837,175296;5,770552;429972,234455;1,797526;428680,978866;3,644156
J108-T18-G036-U2-SC2-D4-0005;0,942080;0,951114;0,935841;0,004373;0,943368;0,945276;0,942080;0,000960;0,334279;0,332810;0,332911;-0,439423;0,342380;0,383218;0,199408;0,610266;1,324847;2;360966,384587;443,873774;359563,844857;0,452409;359173,338055;5,931874;359986,574384;1,768942;360022,122494;6,246132
J108-T18-G036-U2-SC2-D4-0006;0,947927;0,955137;0,939297;0,004594;0,947199;0,948502;0,943266;0,001292;0,333184;0,333401;0,333415;0,120248;0,384931;0,334427;0,239455;0,666391;1,286027;2;422131,991597;478,835833;420941,253207;0,574644;420478,066022;6,029888;421298,000037;1,808751;421552,308263;5,477467
J108-T18-G036-U2-SC2-D4-0007;0,851768;0,856770;0,847578;0,002813;0,850764;0,851965;0,849072;0,000919;0,332839;0,333746;0,333415;0,281575;0,435743;0,412359;0,244474;1,478272;1,378031;2;346150,986424;574,961468;344880,380619;0,463912;344597,536108;5,820554;344711,241486;2,049291;345001,788985;2,451887
J108-T18-G036-U2-SC2-D4-0008;0,982378;0,989865;0,973270;0,004628;0,984546;0,989712;0,982378;0,001873;0,334165;0,333366;0,332469;-0,667033;0,418605;0,405032;0,186048;0,721233;1,421437;2;352392,344746;209,630443;351115,490113;0,378350;350959,729290;4,308469;352484,793651;1,200883;350528,156825;8,655237
J108-T18-G036-U2-SC2-D4-0009;0,950014;0,954470;0,943273;0,003125;0,949728;0,952041;0,948212;0,000804;0,332851;0,333525;0,333623;0,175169;0,429704;0,381644;0,215634;1,753159;1,306964;2;367450,009544;443,737632;366780,422688;0,444624;365725,211877;5,436457;366456,957686;1,851970;365027,958764;7,087740
J108-T18-G036-U2-SC2-D4-0010;0,878289;0,887170;0,866364;0,005507;0,879123;0,887170;0,876938;0,002403;0,333311;0,332926;0,333763;0,004397;0,456593;0,419973;0,265137;2,163263;1,480481;3;321290,097761;579,930541;320136,160862;0,456514;319768,402856;5,895154;319622,418956;1,930665;320207,025703;4,221413
J108-T18-G036-U2-SC2-D5-0001;0,920053;1,442229;0,318169;0,339183;0,779486;0,935765;0,318169;0,167169;0,311862;0,281249;0,406889;36,320204;0,503444;0,333470;0,183742;3,479268;1,338193;3;536781,674027;269,449023;526806,657154;0,793963;479561,512727;5,604996;470744,272146;2,535974;446318,747789;6,591955
J108-T18-G036-U2-SC2-D5-0002;0,818165;1,281730;0,284828;0,300835;0,693688;0,832053;0,284828;0,148213;0,312174;0,281329;0,406497;32,136928;0,511140;0,381088;0,153651;1,008212;1,287840;2;438507,001252;310,562701;443081,725501;0,591529;421959,298432;5,981578;424304,578720;2,434865;415274,756937;4,093159
J108-T18-G036-U2-SC2-D5-0003;0,932835;1,461855;0,321945;0,343561;0,790663;0,948923;0,321945;0,169470;0,312079;0,281243;0,406678;36,680108;0,437881;0,390634;0,163706;1,034871;1,252079;3;440507,431867;276,117538;461725,005396;0,814257;400996,298925;5,643566;383106,429551;2,472995;368750,369829;4,909771
J108-T18-G036-U2-SC2-D5-0004;0,813043;1,273164;0,279764;0,299570;0,688964;0,827097;0,279764;0,147933;0,311971;0,281350;0,406679;31,992610;0,525897;0,502299;0,158063;0,940398;1,532859;2;376010,806637;336,510589;382839,432035;0,617221;360380,077232;6,279717;362820,367452;2,232862;352364,923068;4,543846
J108-T18-G036-U2-SC2-D5-0005;0,830605;1,300315;0,284648;0,306597;0,703512;0,844815;0,284648;0,151521;0,312053;0,281171;0,406776;32,771580;0,472951;0,354641;0,150243;2,485376;1,328983;3;433098,837309;331,673144;433426,770094;0,690553;414713,196175;6,171535;414690,053295;2,395997;400954,931873;3,731482
J108-T18-G036-U2-SC2-D5-0006;0,940860;1,472406;0,322201;0,347137;0,797022;0,956968;0,322201;0,171708;0,312094;0,281305;0,406601;37,051967;0,394268;0,283914;0,167631;1,044679;1,167404;3;587597,785342;239,684271;588238,124650;0,815929;536588,719439;5,532659;522145,057656;2,494227;494688,276683;4,718538
J108-T18-G036-U2-SC2-D5-0007;0,892872;1,397586;0,307648;0,328656;0,756483;0,908113;0,307648;0,162489;0,311850;0,281391;0,406759;35,201025;0,397793;0,376524;0,163841;0,685095;1,260612;3;469618,602331;260,150791;481954,656057;0,739945;439452,698337;5,854601;431896,914902;2,641564;411697,731748;4,806957
J108-T18-G036-U2-SC2-D5-0008;0,982239;1,536972;0,340295;0,360580;0,832767;0,999007;0,340295;0,178163;0,312038;0,281532;0,406431;38,558122;0,375109;0,356496;0,118608;0,508911;1,331962;2;658757,278197;175,136633;664614,742182;0,912836;583208,617275;6,667255;585727,053477;3,723000;531879,678246;21,039495
J108-T18-G036-U2-SC2-D5-0009;0,917581;1,436166;0,316285;0,338159;0,777609;0,933184;0,316285;0,166873;0,312173;0,281156;0,406671;36,108916;0,412942;0,355036;0,146701;0,608119;1,256003;3;561168,320665;265,497763;540732,513521;0,833473;497844,610544;5,694024;490660,882893;2,734193;464512,677492;4,833941
J108-T18-G036-U2-SC2-D5-0010;0,913441;1,431622;0,316241;0,336096;0,774251;0,929109;0,316241;0,165846;0,312015;0,281381;0,406604;35,909307;0,551834;0,420583;0,157033;-30,950518;1,375231;3;502000,900784;271,000889;474008,158464;0,739652;466854,560359;6,464269;441191,594203;2,684054;401550,890716;5,646767
J108-T18-G036-U2-SC2-D6-0001;0,813607;0,932023;0,673550;0,084331;0,770255;0,813607;0,705333;0,031575;0,315785;0,322728;0,361487;14,731036;0,395340;0,383654;0,178044;0,515571;1,293952;0;315738,370671;597,460275;348085,264134;0,262276;316282,983867;6,560676;316471,483799;2,208560;316419,105236;2,577160
J108-T18-G036-U2-SC2-D6-0002;0,738605;0,847822;0,628041;0,076665;0,693041;0,738605;0,650124;0,028303;0,308348;0,325351;0,366301;16,453673;0,442321;0,418706;0,189301;1,320507;1,390823;0;273806,779183;601,238528;303292,194065;0,264861;274091,581172;6,603289;274585,664997;2,178361;273533,660711;2,966732
J108-T18-G036-U2-SC2-D6-0003;0,770636;0,948116;0,573539;0,118367;0,693051;0,770636;0,573539;0,055370;0,294977;0,322299;0,382724;25,860889;0,469836;0,353008;0,178967;1,614210;1,343254;0;341456,877059;614,307508;376267,806837;0,291326;363961,712360;6,664572;343020,220902;2,278135;341032,930683;2,812065
J108-T18-G036-U2-SC2-D6-0004;0,773672;0,906570;0,602534;0,091342;0,745606;0,778075;0,654053;0,033984;0,331672;0,313531;0,354797;7,897157;0,434274;0,452818;0,222407;0,973291;1,435983;0;287743,295832;579,283980;320456,534821;0,312566;287947,903486;6,597605;288303,454876;2,205377;287490,481637;2,984482
J108-T18-G036-U2-SC2-D6-0005;0,728835;0,850803;0,589601;0,083144;0,687360;0,729957;0,604394;0,035169;0,317966;0,319577;0,362457;13,068649;0,453312;0,344780;0,205976;0,609036;1,265104;0;336883,712347;570,141866;369673,097013;0,272160;336894,912846;6,386418;337834,932512;2,061112;336309,424015;3,582056
J108-T18-G036-U2-SC2-D6-0006;0,792822;0,932056;0,635191;0,093186;0,746867;0,794168;0,650461;0,039548;0,319007;0,317712;0,363281;14,518268;0,481840;0,422022;0,209050;1,092071;1,379517;0;280149,325838;571,322706;309750,554902;0,282076;280463,500889;6,514942;280681,138737;2,136456;280444,278980;3,234251
J108-T18-G036-U2-SC2-D6-0007;0,863426;1,037908;0,675870;0,121819;0,791335;0,863426;0,675870;0,053881;0,306358;0,316731;0,376911;23,855429;0,339088;0,401355;0,185714;0,552869;1,389661;3;297631,917045;505,354215;332279,384437;0,387903;297663,050333;6,172375;297103,562741;2,216578;296045,905342;4,018566
J108-T18-G036-U2-SC2-D6-0008;0,913370;1,096798;0,687039;0,130888;0,828110;0,913370;0,687039;0,062507;0,301478;0,318788;0,379734;28,171459;0,328138;0,410819;0,185510;4,337969;1,404472;2;337534,949996;374,586449;378934,177538;0,440123;333330,428196;5,584429;335561,341495;1,897730;327143,144215;3,667927
J108-T18-G036-U2-SC2-D6-0009;0,927719;1,142410;0,707548;0,138436;0,846214;0,927719;0,707548;0,060978;0,305310;0,314496;0,380194;27,034136;0,392533;0,333889;0,186023;0,658839;1,291146;2;336421,268270;337,959044;375205,270201;0,576442;330212,528132;6,586977;331786,150412;2,416571;326342,551863;5,296650
J108-T18-G036-U2-SC2-D6-0010;0,750784;0,922563;0,548247;0,118020;0,672964;0,750784;0,548247;0,056355;0,294083;0,322197;0,383720;25,733148;0,551062;0,364279;0,152841;1,145160;1,334284;0;339064,246184;608,703498;370016,866746;0,272546;339751,383291;6,568770;340036,982964;2,162941;338693,368905;2,915380
J108-T18-G036-U2-SC3-D1-0001;0,890065;1,188006;0,599305;0,266274;0,712166;0,890065;0,617346;0,100040;0,235104;0,329102;0,435794;67,263881;0,485936;0,413872;0,498174;0,764967;0,136293;0;115014,141624;6,715210;118399,323409;0,748639;118308,373550;1,122969;156872,975044;1,940542;111164,832565;0,701843
J108-T18-G036-U2-SC3-D1-0002;0,789012;1,068745;0,520347;0,245058;0,625983;0,789012;0,536382;0,092261;0,228573;0,332907;0,438521;61,947741;0,508573;0,370683;0,491975;0,758387;0,140769;0;54907,303423;15,470147;56516,956831;0,421185;59010,678026;0,839065;58326,674611;0,481606;53648,117884;1,934839
J108-T18-G036-U2-SC3-D1-0003;0,929472;1,246383;0,618642;0,281193;0,744262;0,929472;0,645462;0,103485;0,232550;0,330240;0,437210;71,256448;0,421468;0,376909;0,533158;4,278855;0,138349;0;190943,871460;7,724820;199302,100319;0,848150;194630,853742;1,632764;263007,400649;3,395168;186191,171649;4,751776
J108-T18-G036-U2-SC3-D1-0004;0,935719;1,253899;0,631042;0,278452;0,748719;0,935719;0,640037;0,106440;0,234744;0,332426;0,432830;70,219662;0,426117;0,314621;0,493758;0,626922;0,124742;0;240830,195768;5,622979;248111,124364;0,940511;241689,868500;1,536563;329009,090476;3,294949;228883,435628;1,816467
J108-T18-G036-U2-SC3-D1-0005;0,930426;1,241059;0,611948;0,281335;0,742782;0,930426;0,640741;0,106696;0,231321;0,332403;0,436277;70,896710;0,383247;0,376538;0,497513;0,588067;0,145237;0;211662,896613;11,051704;220785,451183;0,920416;212698,804170;1,645418;299627,585322;3,557418;203600,434316;2,042080
J108-T18-G036-U2-SC3-D1-0006;0,781674;1,037266;0,505516;0,238256;0,627668;0,781674;0,543707;0,085619;0,232603;0,332486;0,434911;59,467959;0,497077;0,444185;0,557475;0,813337;0,144302;0;50582,337715;16,965445;51281,491011;0,432416;51794,580571;0,705254;53664,257938;0,451776;50128,066426;0,536242
J108-T18-G036-U2-SC3-D1-0007;0,878823;1,173553;0,596735;0,255512;0,707774;0,878823;0,596735;0,099130;0,236428;0,333610;0,429962;63,638385;0,452020;0,375746;0,548105;1,179063;0,121202;0;118443,164547;3,443441;122562,620763;0,720443;137911,816683;1,555384;155426,885297;1,879610;117115,916566;2,427490
J108-T18-G036-U2-SC3-D1-0008;0,887569;1,172170;0,585385;0,264813;0,712824;0,887569;0,619419;0,098860;0,232627;0,334625;0,432748;66,267064;0,478408;0,414996;0,439562;1,533648;0,143364;0;140371,467980;10,977419;145847,958303;0,799077;147835,715459;1,460973;189046,889244;2,198444;135212,632579;7,604908
J108-T18-G036-U2-SC3-D1-0009;0,928237;1,245762;0,643716;0,268528;0,748470;0,928237;0,643716;0,104353;0,236324;0,335692;0,427984;66,792254;0,330991;0,461161;0,524382;0,620713;0,149158;0;146765,817672;17,310374;153513,836092;0,904216;154518,321374;1,937313;198561,308565;2,935601;135563,161832;11,814388
J108-T18-G036-U2-SC3-D1-0010;0,863808;1,160234;0,580833;0,260467;0,688890;0,863808;0,580833;0,101771;0,231774;0,334726;0,433500;64,919679;0,524052;0,354766;0,494207;1,654465;0,128161;0;107788,948774;3,814900;112056,569807;0,609134;111344,239713;1,031231;128954,844827;1,479773;106805,501488;0,864719
J108-T18-G036-U2-SC3-D2-0001;0,868810;1,406000;0,334460;0,327512;0,600977;0,868810;0,334460;0,162931;0,188597;0,332022;0,479381;94,687263;0,412283;0,314015;0,496111;0,774657;0,128416;2;236608,211319;7,657622;248375,386064;0,754941;227045,812413;1,460049;309764,544117;3,317751;221549,219482;2,232821
J108-T18-G036-U2-SC3-D2-0002;0,892820;1,425700;0,350767;0,329590;0,622048;0,892820;0,350767;0,166258;0,189967;0,335369;0,474664;95,282154;0,445633;0,352570;0,570510;1,108060;0,130553;2;239367,631779;8,055732;253843,775221;0,819024;231607,810941;1,535883;322199,008301;3,368695;228148,651309;1,322933
J108-T18-G036-U2-SC3-D2-0003;0,841230;1,362049;0,317254;0,318713;0,580007;0,841230;0,317254;0,159621;0,187283;0,333401;0,479316;92,145105;0,349220;0,288393;0,510250;0,478983;0,118112;2;189845,310110;2,646915;212708,584857;0,724758;175108,439083;1,099653;241540,907472;2,562747;172847,597394;0,719973
J108-T18-G036-U2-SC3-D2-0004;0,797082;1,277191;0,315606;0,292182;0,557474;0,797082;0,315606;0,146570;0,192028;0,333504;0,474468;84,475259;0,517989;0,417743;0,521759;1,119856;0,149935;2;91475,806311;16,060893;95311,741713;0,486531;86550,493120;1,002959;106182,472220;1,192957;84326,215745;1,639610
J108-T18-G036-U2-SC3-D2-0005;0,853641;1,377079;0,332555;0,317329;0,593634;0,853641;0,332555;0,158781;0,190102;0,333356;0,476542;91,744052;0,380096;0,246120;0,437886;0,624556;0,124880;2;229507,749601;2,480725;238153,644604;0,727347;221879,026908;1,175723;300760,446862;2,782831;217537,042131;0,807037
J108-T18-G036-U2-SC3-D2-0006;0,867418;1,395500;0,337937;0,323893;0,602129;0,867418;0,337937;0,161882;0,189289;0,333409;0,477302;93,643675;0,442685;0,383418;0,439545;0,923113;0,135009;2;193709,174565;8,717497;206232,073835;0,736083;181830,920975;1,255244;259900,023030;2,911184;178604,831403;1,000320
J108-T18-G036-U2-SC3-D2-0007;0,803430;1,293770;0,313027;0,300185;0,557671;0,803430;0,313027;0,149832;0,189222;0,333146;0,477633;86,788063;0,452880;0,380656;0,535401;0,722582;0,141091;2;101941,886752;5,387956;108685,905004;0,573839;99167,016504;0,981519;124523,947276;1,488488;95854,801099;0,738314
J108-T18-G036-U2-SC3-D2-0008;0,797882;1,286883;0,308265;0,298866;0,553126;0,797882;0,308265;0,149310;0,189085;0,333231;0,477684;86,407890;0,412850;0,298532;0,600835;0,670997;0,113175;2;115521,212437;5,382164;121317,195760;0,616659;110340,009957;0,927460;144001,172782;1,570972;108523,566873;0,712360
J108-T18-G036-U2-SC3-D2-0009;0,928976;1,498915;0,356602;0,349868;0,642389;0,928976;0,356602;0,174908;0,187887;0,333708;0,478404;101,152826;0,439581;0,366950;0,538303;0,783178;0,146090;2;297667,850926;10,783360;316437,532022;0,892840;287822,660944;1,821609;409846,052349;4,404186;276156,854204;1,044739
J108-T18-G036-U2-SC3-D2-0010;0,893486;1,432434;0,353928;0,329900;0,623392;0,893486;0,353928;0,164672;0,191010;0,333307;0,475683;95,380390;0,413880;0,331381;0,461444;1,267748;0,129390;2;272085,668677;5,060052;290957,192142;0,892107;259702,290670;1,742633;348321,340646;3,986623;253489,255795;1,990505
J108-T18-G036-U2-SC3-D3-0001;0,439880;0,883191;0,082747;0,257806;0,655168;0,883191;0,439880;0,137565;0,567434;0,318438;0,114128;-74,215866;0,472034;0,371830;0,639936;1,195716;0,209768;0;26993,460714;67,084872;27371,487864;0,237632;26998,880613;1,618429;27012,339914;0,254765;27014,521692;0,371912
J108-T18-G036-U2-SC3-D3-0002;0,480741;0,959449;0,106110;0,274286;0,711019;0,959449;0,480741;0,149136;0,562667;0,314597;0,122736;-78,819907;0,487313;0,341837;0,645674;1,194455;0,186057;0;26909,078170;49,406828;27295,426404;0,233600;26927,309717;1,415062;26935,257543;0,196428;26904,413756;0,549025
J108-T18-G036-U2-SC3-D3-0003;0,505817;0,984980;0,116032;0,279913;0,739209;0,984980;0,505817;0,148656;0,553650;0,320583;0,125766;-80,592520;0,458451;0,329969;0,712080;3,357832;0,177380;0;27277,843046;44,349968;27576,593593;0,231459;27292,233850;1,349773;27298,175227;0,185421;27254,948707;4,073484
J108-T18-G036-U2-SC3-D3-0004;0,509784;0,980659;0,118568;0,273460;0,738086;0,980659;0,509784;0,145493;0,546469;0,321716;0,131815;-78,814620;0,504519;0,415336;0,640659;2,166860;0,197991;0;31296,594046;59,580160;31544,154551;0,251756;31352,313628;1,366928;31386,308321;0,211482;31293,912064;2,011059
J108-T18-G036-U2-SC3-D3-0005;0,504754;0,997356;0,107238;0,284516;0,742682;0,997356;0,504754;0,152403;0,558289;0,319002;0,122709;-81,916126;0,402091;0,396130;0,590284;0,898836;0,202981;0;30894,894379;61,875983;31240,963317;0,236141;30940,543840;1,566606;30968,939529;0,250805;30902,501295;0,847803
J108-T18-G036-U2-SC3-D3-0006;0,463219;0,897710;0,108001;0,250859;0,673064;0,897710;0,463219;0,134356;0,548992;0,320030;0,130979;-72,265920;0,478925;0,368367;0,569966;0,767160;0,196331;0;32751,615464;57,245175;33041,520740;0,232932;32802,936468;1,349774;32819,153001;0,202019;32759,379250;0,577045
J108-T18-G036-U2-SC3-D3-0007;0,507225;0,990191;0,116836;0,279611;0,741161;0,990191;0,507225;0,150101;0,553721;0,318082;0,128197;-80,469257;0,426827;0,395435;0,573814;0,695371;0,163849;0;26512,802538;48,191243;26728,240629;0,238669;26538,912210;1,269870;26565,063792;0,183122;26505,104524;4,275682
J108-T18-G036-U2-SC3-D3-0008;0,513691;0,951396;0,144960;0,254081;0,725737;0,951396;0,513691;0,134940;0,529380;0,323193;0,147427;-73,258595;0,601138;0,383207;0,661055;1,088128;0,188318;0;27930,005424;62,736674;28167,762257;0,231248;27988,160219;1,381540;28021,546153;0,214848;27949,174986;0,357283
J108-T18-G036-U2-SC3-D3-0009;0,502340;0,992135;0,110203;0,281387;0,738079;0,992135;0,502340;0,151609;0,556956;0,318596;0,124448;-80,991477;0,373279;0,318785;0,529324;1,090161;0,160548;0;27348,589058;46,031259;27596,403508;0,222066;27389,305171;1,391419;27399,248047;0,196443;27345,938579;0,743179
J108-T18-G036-U2-SC3-D3-0010;0,501387;0,999298;0,104029;0,285600;0,740816;0,999298;0,501387;0,154255;0,561063;0,317483;0,121454;-82,181858;0,398104;0,482361;0,753163;1,525525;0,205888;0;28036,687542;50,082019;28369,313270;0,231235;33415,242101;1,805790;33442,647860;0,294785;28060,431926;1,005919
J108-T18-G036-U2-SC3-D4-0001;0,750191;0,755802;0,744591;0,002495;0,749968;0,750501;0,748532;0,000480;0,332934;0,333642;0,333424;0,042277;0,555332;0,400877;0,634093;1,797770;0,135926;3;34129,430788;13,420952;34115,677013;0,244683;34115,677013;0,415834;34115,677013;0,089228;34115,677013;1,454309
J108-T18-G036-U2-SC3-D4-0002;0,903980;0,911776;0,896145;0,005003;0,904591;0,907074;0,899705;0,001475;0,333994;0,332568;0,333438;-0,279180;0,329580;0,356059;0,496632;1,051356;0,154961;0;43335,689266;11,965004;43336,241035;0,220849;43336,241035;0,364782;43336,241035;0,082135;43335,689266;1,060661
J108-T18-G036-U2-SC3-D4-0003;0,783343;0,791488;0,777857;0,003184;0,783941;0,786000;0,783101;0,000708;0,333662;0,333224;0,333114;-0,151803;0,533084;0,324702;0,562114;0,859860;0,162284;3;46085,829462;9,697647;46085,829462;0,250277;46085,829462;0,333115;46085,829462;0,069716;46085,829462;1,196793
J108-T18-G036-U2-SC3-D4-0004;0,896332;0,903546;0,885676;0,003883;0,895931;0,898439;0,894234;0,001057;0,332553;0,333663;0,333784;0,248884;0,416178;0,418366;0,514246;0,766319;0,168359;3;43697,492368;10,589057;43697,492368;0,241911;43697,492368;0,334481;43697,492368;0,077217;43698,743009;1,135044
J108-T18-G036-U2-SC3-D4-0005;0,883676;0,893915;0,876183;0,003980;0,884081;0,893915;0,882015;0,002779;0,333159;0,332540;0,334301;0,238798;0,387221;0,349399;0,454728;0,840273;0,140231;3;45057,854249;16,247253;45057,854249;0,207285;45057,854249;0,414857;45057,854249;0,091083;45057,854249;0,913599
